,date,country,which_device,medium_grouped,which_page_altered,sessions,funnel_sessions,par
29064,20180317,Costa Rica,mobile_web,organic,homepage,2,1,0.5
29065,20180317,Costa Rica,mobile_web,referral,homepage,1,1,1.0
29066,20180317,Costa Rica,windows,b2b,homepage,2,2,1.0
29067,20180317,Costa Rica,windows,email,homepage,1,1,1.0
29068,20180317,Costa Rica,windows,organic,homepage,1,1,1.0
29069,20180317,Croatia,mobile_web,affiliate,homepage,3,0,0.0
29070,20180317,Croatia,mobile_web,b2b,homepage,6,4,0.6666666666666666
29071,20180317,Croatia,mobile_web,direct,homepage,6,2,0.3333333333333333
29072,20180317,Croatia,mobile_web,display,homepage,1,0,0.0
29073,20180317,Croatia,mobile_web,email,homepage,2,2,1.0
29074,20180317,Croatia,mobile_web,organic,homepage,7,4,0.5714285714285714
29075,20180317,Croatia,mobile_web,organic,landingpage,1,1,1.0
29076,20180317,Croatia,mobile_web,referral,homepage,2,2,1.0
29077,20180317,Croatia,windows,b2b,homepage,1,0,0.0
29078,20180317,Croatia,windows,direct,homepage,3,2,0.6666666666666666
29079,20180317,Croatia,windows,organic,homepage,8,6,0.75
29080,20180317,Croatia,windows,organic,landingpage,2,2,1.0
29081,20180317,Cuba,mobile_web,affiliate,homepage,1,0,0.0
29082,20180317,Cyprus,mobile_web,(not set),homepage,1,0,0.0
29083,20180317,Cyprus,mobile_web,cpc,homepage,2,0,0.0
29084,20180317,Cyprus,mobile_web,direct,homepage,9,5,0.5555555555555556
29085,20180317,Cyprus,mobile_web,direct,landingpage,1,1,1.0
29086,20180317,Cyprus,mobile_web,display,homepage,2,0,0.0
29087,20180317,Cyprus,mobile_web,organic,homepage,35,22,0.6285714285714286
29088,20180317,Cyprus,mobile_web,organic,landingpage,12,9,0.75
29089,20180317,Cyprus,mobile_web,referral,homepage,2,1,0.5
29090,20180317,Cyprus,mobile_web,social,homepage,1,1,1.0
29091,20180317,Cyprus,windows,b2b,homepage,2,2,1.0
29092,20180317,Cyprus,windows,direct,homepage,8,6,0.75
29093,20180317,Cyprus,windows,organic,homepage,10,6,0.6
29094,20180317,Cyprus,windows,organic,landingpage,8,7,0.875
29095,20180317,Czechia,mobile_web,(not set),homepage,2,1,0.5
29096,20180317,Czechia,mobile_web,affiliate,homepage,1,0,0.0
29097,20180317,Czechia,mobile_web,b2b,homepage,1,0,0.0
29098,20180317,Czechia,mobile_web,cpc,homepage,14,9,0.6428571428571429
29099,20180317,Czechia,mobile_web,direct,homepage,9,5,0.5555555555555556
29100,20180317,Czechia,mobile_web,direct,landingpage,1,0,0.0
29101,20180317,Czechia,mobile_web,display,homepage,1,1,1.0
29102,20180317,Czechia,mobile_web,email,homepage,2,2,1.0
29103,20180317,Czechia,mobile_web,organic,homepage,23,14,0.6086956521739131
29104,20180317,Czechia,mobile_web,organic,landingpage,8,5,0.625
29105,20180317,Czechia,mobile_web,referral,homepage,3,2,0.6666666666666666
29106,20180317,Czechia,mobile_web,referral,landingpage,1,0,0.0
29107,20180317,Czechia,windows,affiliate,homepage,6,2,0.3333333333333333
29108,20180317,Czechia,windows,affiliate,landingpage,2,0,0.0
29109,20180317,Czechia,windows,affiliate,others,1,0,0.0
29110,20180317,Czechia,windows,cpc,homepage,19,16,0.8421052631578947
29111,20180317,Czechia,windows,cpc,landingpage,3,2,0.6666666666666666
29112,20180317,Czechia,windows,direct,homepage,25,14,0.56
29113,20180317,Czechia,windows,direct,others,2,0,0.0
29114,20180317,Czechia,windows,display,homepage,5,3,0.6
29115,20180317,Czechia,windows,email,homepage,1,1,1.0
29116,20180317,Czechia,windows,organic,homepage,28,13,0.4642857142857143
29117,20180317,Czechia,windows,organic,landingpage,16,9,0.5625
29118,20180317,Czechia,windows,organic,others,2,0,0.0
29119,20180317,Czechia,windows,referral,homepage,6,5,0.8333333333333334
29120,20180317,Côte d’Ivoire,windows,organic,landingpage,1,1,1.0
29121,20180317,Denmark,mobile_web,affiliate,homepage,3,3,1.0
29122,20180317,Denmark,mobile_web,cpc,homepage,15,10,0.6666666666666666
29123,20180317,Denmark,mobile_web,direct,homepage,13,11,0.8461538461538461
29124,20180317,Denmark,mobile_web,direct,others,2,1,0.5
29125,20180317,Denmark,mobile_web,display,homepage,1,1,1.0
29126,20180317,Denmark,mobile_web,email,homepage,1,1,1.0
29127,20180317,Denmark,mobile_web,organic,homepage,15,7,0.4666666666666667
29128,20180317,Denmark,mobile_web,organic,landingpage,35,27,0.7714285714285715
29129,20180317,Denmark,mobile_web,referral,homepage,1,1,1.0
29130,20180317,Denmark,mobile_web,social,homepage,1,0,0.0
29131,20180317,Denmark,windows,affiliate,homepage,10,5,0.5
29132,20180317,Denmark,windows,b2b,homepage,1,0,0.0
29133,20180317,Denmark,windows,cpc,homepage,6,4,0.6666666666666666
29134,20180317,Denmark,windows,direct,homepage,3,3,1.0
29135,20180317,Denmark,windows,email,homepage,1,1,1.0
29136,20180317,Denmark,windows,organic,homepage,11,9,0.8181818181818182
29137,20180317,Denmark,windows,organic,landingpage,12,10,0.8333333333333334
29138,20180317,Dominica,mobile_web,organic,homepage,1,1,1.0
29139,20180317,Dominican Republic,mobile_web,cpc,homepage,2,1,0.5
29140,20180317,Dominican Republic,mobile_web,direct,homepage,1,1,1.0
29141,20180317,Dominican Republic,mobile_web,organic,landingpage,1,0,0.0
29142,20180317,Dominican Republic,windows,affiliate,homepage,1,1,1.0
29143,20180317,Ecuador,mobile_web,affiliate,homepage,1,0,0.0
29144,20180317,Ecuador,mobile_web,cpc,homepage,2,0,0.0
29145,20180317,Ecuador,mobile_web,direct,homepage,2,0,0.0
29146,20180317,Ecuador,mobile_web,organic,homepage,1,1,1.0
29147,20180317,Ecuador,windows,b2b,homepage,2,2,1.0
29148,20180317,Ecuador,windows,cpc,homepage,1,1,1.0
29149,20180317,Ecuador,windows,email,homepage,1,1,1.0
29150,20180317,Ecuador,windows,organic,homepage,2,1,0.5
29151,20180317,Egypt,mobile_web,cpc,homepage,1,1,1.0
29152,20180317,Egypt,mobile_web,direct,homepage,6,4,0.6666666666666666
29153,20180317,Egypt,mobile_web,organic,homepage,10,5,0.5
29154,20180317,Egypt,mobile_web,organic,landingpage,2,2,1.0
29155,20180317,Egypt,windows,direct,homepage,4,2,0.5
29156,20180317,Egypt,windows,email,homepage,2,1,0.5
29157,20180317,Egypt,windows,organic,homepage,8,5,0.625
29158,20180317,Egypt,windows,referral,homepage,1,0,0.0
29159,20180317,El Salvador,windows,b2b,homepage,1,1,1.0
29160,20180317,Estonia,mobile_web,direct,homepage,2,1,0.5
29161,20180317,Estonia,mobile_web,display,homepage,1,1,1.0
29162,20180317,Estonia,mobile_web,email,homepage,1,1,1.0
29163,20180317,Estonia,mobile_web,organic,homepage,10,7,0.7
29164,20180317,Estonia,mobile_web,organic,landingpage,6,5,0.8333333333333334
29165,20180317,Estonia,mobile_web,referral,homepage,1,1,1.0
29166,20180317,Estonia,windows,affiliate,homepage,2,1,0.5
29167,20180317,Estonia,windows,direct,homepage,1,1,1.0
29168,20180317,Estonia,windows,email,homepage,1,1,1.0
29169,20180317,Estonia,windows,organic,homepage,2,1,0.5
29170,20180317,Estonia,windows,organic,landingpage,7,6,0.8571428571428571
29171,20180317,Estonia,windows,referral,homepage,4,2,0.5
29172,20180317,Fiji,mobile_web,organic,homepage,2,0,0.0
29173,20180317,Finland,mobile_web,affiliate,homepage,11,9,0.8181818181818182
29174,20180317,Finland,mobile_web,cpc,homepage,4,2,0.5
29175,20180317,Finland,mobile_web,direct,homepage,12,9,0.75
29176,20180317,Finland,mobile_web,direct,landingpage,5,4,0.8
29177,20180317,Finland,mobile_web,direct,others,1,0,0.0
29178,20180317,Finland,mobile_web,display,homepage,1,1,1.0
29179,20180317,Finland,mobile_web,organic,homepage,19,11,0.5789473684210527
29180,20180317,Finland,mobile_web,organic,landingpage,20,17,0.85
29181,20180317,Finland,mobile_web,referral,homepage,3,2,0.6666666666666666
29182,20180317,Finland,windows,affiliate,homepage,9,6,0.6666666666666666
29183,20180317,Finland,windows,cpc,homepage,8,5,0.625
29184,20180317,Finland,windows,direct,homepage,7,6,0.8571428571428571
29185,20180317,Finland,windows,organic,homepage,10,4,0.4
29186,20180317,Finland,windows,organic,landingpage,9,6,0.6666666666666666
29187,20180317,Finland,windows,referral,homepage,3,2,0.6666666666666666
29188,20180317,France,mobile_web,(not set),homepage,11,8,0.7272727272727273
29189,20180317,France,mobile_web,affiliate,homepage,6,4,0.6666666666666666
29190,20180317,France,mobile_web,b2b,homepage,3,0,0.0
29191,20180317,France,mobile_web,cpc,homepage,113,78,0.6902654867256637
29192,20180317,France,mobile_web,cpc,landingpage,130,103,0.7923076923076923
29193,20180317,France,mobile_web,cpc,others,1,1,1.0
29194,20180317,France,mobile_web,direct,homepage,90,62,0.6888888888888889
29195,20180317,France,mobile_web,direct,landingpage,13,10,0.7692307692307693
29196,20180317,France,mobile_web,direct,others,1,0,0.0
29197,20180317,France,mobile_web,display,homepage,4,3,0.75
29198,20180317,France,mobile_web,email,homepage,6,5,0.8333333333333334
29199,20180317,France,mobile_web,influencer,homepage,2,1,0.5
29200,20180317,France,mobile_web,organic,homepage,241,174,0.7219917012448133
29201,20180317,France,mobile_web,organic,landingpage,127,107,0.84251968503937
29202,20180317,France,mobile_web,organic,others,2,0,0.0
29203,20180317,France,mobile_web,ppc,homepage,10,7,0.7
29204,20180317,France,mobile_web,ppc,others,1,0,0.0
29205,20180317,France,mobile_web,referral,homepage,9,6,0.6666666666666666
29206,20180317,France,mobile_web,social,homepage,1,0,0.0
29207,20180317,France,mobile_web,social paid,homepage,1,1,1.0
29208,20180317,France,windows,(not set),homepage,1,0,0.0
29209,20180317,France,windows,affiliate,homepage,14,11,0.7857142857142857
29210,20180317,France,windows,affiliate,landingpage,1,0,0.0
29211,20180317,France,windows,b2b,homepage,3,2,0.6666666666666666
29212,20180317,France,windows,cpc,homepage,16,14,0.875
29213,20180317,France,windows,cpc,landingpage,14,9,0.6428571428571429
29214,20180317,France,windows,cpc,others,1,1,1.0
29215,20180317,France,windows,direct,homepage,48,42,0.875
29216,20180317,France,windows,display,homepage,5,5,1.0
29217,20180317,France,windows,email,homepage,5,3,0.6
29218,20180317,France,windows,organic,homepage,239,196,0.8200836820083682
29219,20180317,France,windows,organic,landingpage,100,87,0.87
29220,20180317,France,windows,organic,others,2,2,1.0
29221,20180317,France,windows,ppc,homepage,15,12,0.8
29222,20180317,France,windows,ppc,landingpage,1,1,1.0
29223,20180317,France,windows,referral,homepage,23,20,0.8695652173913043
29224,20180317,France,windows,referral,landingpage,7,3,0.42857142857142855
29225,20180317,France,windows,social paid,homepage,2,1,0.5
29226,20180317,French Guiana,mobile_web,direct,homepage,1,1,1.0
29227,20180317,French Guiana,mobile_web,organic,homepage,1,0,0.0
29228,20180317,French Guiana,mobile_web,organic,landingpage,1,1,1.0
29229,20180317,French Guiana,windows,organic,homepage,2,1,0.5
29230,20180317,French Polynesia,mobile_web,organic,homepage,1,0,0.0
29231,20180317,French Polynesia,windows,organic,homepage,1,1,1.0
29232,20180317,French Polynesia,windows,organic,landingpage,1,0,0.0
29233,20180317,Gabon,mobile_web,ppc,homepage,1,0,0.0
29234,20180317,Georgia,mobile_web,affiliate,homepage,1,0,0.0
29235,20180317,Georgia,mobile_web,affiliate,others,1,0,0.0
29236,20180317,Georgia,mobile_web,direct,homepage,1,1,1.0
29237,20180317,Georgia,mobile_web,referral,homepage,1,1,1.0
29238,20180317,Georgia,windows,affiliate,homepage,3,0,0.0
29239,20180317,Georgia,windows,direct,homepage,2,1,0.5
29240,20180317,Georgia,windows,organic,homepage,3,1,0.3333333333333333
29241,20180317,Georgia,windows,referral,homepage,1,0,0.0
29242,20180317,Germany,mobile_web,(not set),homepage,1,0,0.0
29243,20180317,Germany,mobile_web,affiliate,homepage,6,1,0.16666666666666666
29244,20180317,Germany,mobile_web,b2b,homepage,6,4,0.6666666666666666
29245,20180317,Germany,mobile_web,cpc,homepage,196,114,0.5816326530612245
29246,20180317,Germany,mobile_web,cpc,landingpage,18,7,0.3888888888888889
29247,20180317,Germany,mobile_web,cpc,others,3,1,0.3333333333333333
29248,20180317,Germany,mobile_web,direct,homepage,127,86,0.6771653543307087
29249,20180317,Germany,mobile_web,direct,landingpage,14,8,0.5714285714285714
29250,20180317,Germany,mobile_web,direct,others,2,0,0.0
29251,20180317,Germany,mobile_web,display,homepage,7,6,0.8571428571428571
29252,20180317,Germany,mobile_web,email,homepage,12,9,0.75
29253,20180317,Germany,mobile_web,organic,homepage,173,116,0.6705202312138728
29254,20180317,Germany,mobile_web,organic,landingpage,110,78,0.7090909090909091
29255,20180317,Germany,mobile_web,organic,others,5,3,0.6
29256,20180317,Germany,mobile_web,ppc,homepage,3,3,1.0
29257,20180317,Germany,mobile_web,push notification,homepage,1,1,1.0
29258,20180317,Germany,mobile_web,referral,homepage,10,6,0.6
29259,20180317,Germany,mobile_web,referral,landingpage,4,1,0.25
29260,20180317,Germany,windows,affiliate,homepage,78,6,0.07692307692307693
29261,20180317,Germany,windows,b2b,homepage,1,0,0.0
29262,20180317,Germany,windows,cpc,homepage,86,63,0.7325581395348837
29263,20180317,Germany,windows,cpc,landingpage,2,1,0.5
29264,20180317,Germany,windows,direct,homepage,62,49,0.7903225806451613
29265,20180317,Germany,windows,direct,landingpage,1,1,1.0
29266,20180317,Germany,windows,display,homepage,9,7,0.7777777777777778
29267,20180317,Germany,windows,email,homepage,3,2,0.6666666666666666
29268,20180317,Germany,windows,organic,homepage,99,71,0.7171717171717171
29269,20180317,Germany,windows,organic,landingpage,52,43,0.8269230769230769
29270,20180317,Germany,windows,organic,others,2,0,0.0
29271,20180317,Germany,windows,ppc,homepage,7,5,0.7142857142857143
29272,20180317,Germany,windows,referral,homepage,20,14,0.7
29273,20180317,Germany,windows,social paid,homepage,1,1,1.0
29274,20180317,Gibraltar,mobile_web,direct,homepage,1,1,1.0
29275,20180317,Gibraltar,mobile_web,organic,homepage,1,1,1.0
29276,20180317,Gibraltar,windows,direct,homepage,1,1,1.0
29277,20180317,Gibraltar,windows,organic,homepage,1,1,1.0
29278,20180317,Greece,mobile_web,(not set),homepage,13,9,0.6923076923076923
29279,20180317,Greece,mobile_web,(not set),others,1,0,0.0
29280,20180317,Greece,mobile_web,cpc,homepage,61,36,0.5901639344262295
29281,20180317,Greece,mobile_web,cpc,landingpage,16,12,0.75
29282,20180317,Greece,mobile_web,direct,homepage,22,14,0.6363636363636364
29283,20180317,Greece,mobile_web,direct,landingpage,3,1,0.3333333333333333
29284,20180317,Greece,mobile_web,display,homepage,8,6,0.75
29285,20180317,Greece,mobile_web,email,homepage,6,1,0.16666666666666666
29286,20180317,Greece,mobile_web,organic,homepage,79,53,0.6708860759493671
29287,20180317,Greece,mobile_web,organic,landingpage,26,19,0.7307692307692307
29288,20180317,Greece,mobile_web,organic,others,1,0,0.0
29289,20180317,Greece,mobile_web,referral,homepage,2,1,0.5
29290,20180317,Greece,mobile_web,social,homepage,1,0,0.0
29291,20180317,Greece,windows,affiliate,homepage,1,0,0.0
29292,20180317,Greece,windows,b2b,homepage,1,1,1.0
29293,20180317,Greece,windows,cpc,homepage,48,37,0.7708333333333334
29294,20180317,Greece,windows,cpc,landingpage,29,16,0.5517241379310345
29295,20180317,Greece,windows,cpc,others,1,0,0.0
29296,20180317,Greece,windows,direct,homepage,11,7,0.6363636363636364
29297,20180317,Greece,windows,direct,landingpage,1,1,1.0
29298,20180317,Greece,windows,display,homepage,7,4,0.5714285714285714
29299,20180317,Greece,windows,display,others,1,0,0.0
29300,20180317,Greece,windows,email,homepage,2,2,1.0
29301,20180317,Greece,windows,organic,homepage,65,50,0.7692307692307693
29302,20180317,Greece,windows,organic,landingpage,34,21,0.6176470588235294
29303,20180317,Greece,windows,referral,homepage,1,1,1.0
29304,20180317,Greece,windows,social paid,homepage,4,4,1.0
29305,20180317,Grenada,mobile_web,direct,homepage,1,1,1.0
29306,20180317,Guadeloupe,mobile_web,b2b,homepage,1,0,0.0
29307,20180317,Guadeloupe,mobile_web,b2b,landingpage,1,0,0.0
29308,20180317,Guadeloupe,mobile_web,direct,homepage,1,1,1.0
29309,20180317,Guadeloupe,mobile_web,email,homepage,1,0,0.0
29310,20180317,Guadeloupe,windows,organic,homepage,1,1,1.0
29311,20180317,Guadeloupe,windows,organic,landingpage,1,1,1.0
29312,20180317,Guam,mobile_web,direct,homepage,2,2,1.0
29313,20180317,Guam,windows,organic,homepage,1,0,0.0
29314,20180317,Guatemala,mobile_web,b2b,homepage,2,1,0.5
29315,20180317,Guatemala,mobile_web,cpc,homepage,1,1,1.0
29316,20180317,Guatemala,mobile_web,direct,homepage,1,0,0.0
29317,20180317,Guatemala,mobile_web,organic,homepage,3,2,0.6666666666666666
29318,20180317,Guatemala,windows,b2b,homepage,1,1,1.0
29319,20180317,Guatemala,windows,direct,homepage,1,0,0.0
29320,20180317,Guernsey,mobile_web,organic,homepage,3,1,0.3333333333333333
29321,20180317,Guernsey,mobile_web,organic,landingpage,2,2,1.0
29322,20180317,Guernsey,windows,organic,homepage,2,2,1.0
29323,20180317,Haiti,mobile_web,direct,homepage,1,1,1.0
29324,20180317,Honduras,mobile_web,organic,homepage,2,1,0.5
29325,20180317,Honduras,windows,organic,homepage,1,1,1.0
29326,20180317,Hong Kong,mobile_web,affiliate,homepage,2,1,0.5
29327,20180317,Hong Kong,mobile_web,cpc,homepage,32,10,0.3125
29328,20180317,Hong Kong,mobile_web,cpc,landingpage,6,3,0.5
29329,20180317,Hong Kong,mobile_web,cpc,others,2,0,0.0
29330,20180317,Hong Kong,mobile_web,direct,homepage,32,18,0.5625
29331,20180317,Hong Kong,mobile_web,direct,landingpage,3,3,1.0
29332,20180317,Hong Kong,mobile_web,display,homepage,5,1,0.2
29333,20180317,Hong Kong,mobile_web,display,landingpage,1,1,1.0
29334,20180317,Hong Kong,mobile_web,display,others,1,0,0.0
29335,20180317,Hong Kong,mobile_web,email,homepage,10,4,0.4
29336,20180317,Hong Kong,mobile_web,organic,homepage,89,46,0.5168539325842697
29337,20180317,Hong Kong,mobile_web,organic,landingpage,56,38,0.6785714285714286
29338,20180317,Hong Kong,mobile_web,organic,others,1,0,0.0
29339,20180317,Hong Kong,mobile_web,referral,homepage,5,2,0.4
29340,20180317,Hong Kong,windows,b2b,homepage,1,1,1.0
29341,20180317,Hong Kong,windows,cpc,homepage,28,16,0.5714285714285714
29342,20180317,Hong Kong,windows,cpc,landingpage,2,1,0.5
29343,20180317,Hong Kong,windows,cpc,others,2,1,0.5
29344,20180317,Hong Kong,windows,direct,homepage,7,5,0.7142857142857143
29345,20180317,Hong Kong,windows,direct,landingpage,1,1,1.0
29346,20180317,Hong Kong,windows,display,homepage,4,4,1.0
29347,20180317,Hong Kong,windows,email,homepage,1,0,0.0
29348,20180317,Hong Kong,windows,organic,homepage,40,30,0.75
29349,20180317,Hong Kong,windows,organic,landingpage,21,15,0.7142857142857143
29350,20180317,Hong Kong,windows,referral,homepage,8,5,0.625
29351,20180317,Hong Kong,windows,referral,landingpage,1,0,0.0
29352,20180317,Hungary,mobile_web,direct,homepage,5,3,0.6
29353,20180317,Hungary,mobile_web,organic,homepage,14,11,0.7857142857142857
29354,20180317,Hungary,mobile_web,organic,landingpage,13,9,0.6923076923076923
29355,20180317,Hungary,mobile_web,organic,others,2,0,0.0
29356,20180317,Hungary,windows,affiliate,homepage,1,1,1.0
29357,20180317,Hungary,windows,b2b,homepage,2,1,0.5
29358,20180317,Hungary,windows,direct,homepage,12,11,0.9166666666666666
29359,20180317,Hungary,windows,direct,landingpage,1,0,0.0
29360,20180317,Hungary,windows,organic,homepage,21,15,0.7142857142857143
29361,20180317,Hungary,windows,organic,landingpage,5,4,0.8
29362,20180317,Hungary,windows,referral,homepage,1,1,1.0
29363,20180317,Iceland,mobile_web,direct,homepage,2,1,0.5
29364,20180317,Iceland,mobile_web,organic,homepage,2,0,0.0
29365,20180317,Iceland,mobile_web,organic,landingpage,1,1,1.0
29366,20180317,Iceland,windows,organic,landingpage,2,2,1.0
29367,20180317,India,mobile_web,(not set),homepage,1,0,0.0
29368,20180317,India,mobile_web,affiliate,homepage,4,1,0.25
29369,20180317,India,mobile_web,b2b,homepage,7,2,0.2857142857142857
29370,20180317,India,mobile_web,cpc,homepage,57,12,0.21052631578947367
29371,20180317,India,mobile_web,direct,homepage,42,13,0.30952380952380953
29372,20180317,India,mobile_web,direct,landingpage,4,1,0.25
29373,20180317,India,mobile_web,direct,others,2,0,0.0
29374,20180317,India,mobile_web,email,homepage,5,1,0.2
29375,20180317,India,mobile_web,organic,homepage,48,18,0.375
29376,20180317,India,mobile_web,organic,landingpage,16,9,0.5625
29377,20180317,India,mobile_web,organic,others,1,0,0.0
29378,20180317,India,mobile_web,referral,homepage,5,1,0.2
29379,20180317,India,mobile_web,referral,landingpage,1,0,0.0
29380,20180317,India,mobile_web,social paid,homepage,1,0,0.0
29381,20180317,India,windows,affiliate,homepage,3,1,0.3333333333333333
29382,20180317,India,windows,b2b,homepage,13,6,0.46153846153846156
29383,20180317,India,windows,cpc,homepage,23,12,0.5217391304347826
29384,20180317,India,windows,cpc,landingpage,1,1,1.0
29385,20180317,India,windows,direct,homepage,21,9,0.42857142857142855
29386,20180317,India,windows,direct,others,1,1,1.0
29387,20180317,India,windows,email,homepage,3,1,0.3333333333333333
29388,20180317,India,windows,organic,homepage,57,23,0.40350877192982454
29389,20180317,India,windows,organic,landingpage,8,2,0.25
29390,20180317,India,windows,organic,others,1,0,0.0
29391,20180317,India,windows,referral,homepage,5,3,0.6
29392,20180317,Indonesia,mobile_web,affiliate,homepage,1,1,1.0
29393,20180317,Indonesia,mobile_web,cpc,homepage,12,2,0.16666666666666666
29394,20180317,Indonesia,mobile_web,direct,homepage,13,4,0.3076923076923077
29395,20180317,Indonesia,mobile_web,direct,landingpage,38,1,0.02631578947368421
29396,20180317,Indonesia,mobile_web,direct,others,4,0,0.0
29397,20180317,Indonesia,mobile_web,email,homepage,1,1,1.0
29398,20180317,Indonesia,mobile_web,flightsearch,homepage,1,1,1.0
29399,20180317,Indonesia,mobile_web,organic,homepage,24,10,0.4166666666666667
29400,20180317,Indonesia,mobile_web,organic,landingpage,36,12,0.3333333333333333
29401,20180317,Indonesia,mobile_web,organic,others,1,0,0.0
29402,20180317,Indonesia,mobile_web,referral,homepage,5,0,0.0
29403,20180317,Indonesia,windows,b2b,homepage,1,1,1.0
29404,20180317,Indonesia,windows,cpc,homepage,4,2,0.5
29405,20180317,Indonesia,windows,direct,homepage,5,3,0.6
29406,20180317,Indonesia,windows,display,homepage,2,2,1.0
29407,20180317,Indonesia,windows,organic,homepage,13,7,0.5384615384615384
29408,20180317,Indonesia,windows,organic,landingpage,7,2,0.2857142857142857
29409,20180317,Iran,mobile_web,direct,homepage,4,2,0.5
29410,20180317,Iran,mobile_web,organic,landingpage,1,0,0.0
29411,20180317,Iran,windows,organic,homepage,5,2,0.4
29412,20180317,Iraq,mobile_web,organic,homepage,1,1,1.0
29413,20180317,Iraq,mobile_web,social,homepage,1,0,0.0
29414,20180317,Iraq,mobile_web,social,landingpage,1,0,0.0
29415,20180317,Iraq,windows,cpc,homepage,1,0,0.0
29416,20180317,Iraq,windows,organic,landingpage,1,1,1.0
29417,20180317,Ireland,mobile_web,(not set),homepage,3,2,0.6666666666666666
29418,20180317,Ireland,mobile_web,affiliate,homepage,4,2,0.5
29419,20180317,Ireland,mobile_web,b2b,homepage,2,2,1.0
29420,20180317,Ireland,mobile_web,cpc,homepage,43,27,0.627906976744186
29421,20180317,Ireland,mobile_web,cpc,landingpage,2,2,1.0
29422,20180317,Ireland,mobile_web,direct,homepage,50,38,0.76
29423,20180317,Ireland,mobile_web,direct,landingpage,4,3,0.75
29424,20180317,Ireland,mobile_web,direct,others,1,1,1.0
29425,20180317,Ireland,mobile_web,email,homepage,2,1,0.5
29426,20180317,Ireland,mobile_web,email,others,1,0,0.0
29427,20180317,Ireland,mobile_web,organic,homepage,61,50,0.819672131147541
29428,20180317,Ireland,mobile_web,organic,landingpage,160,137,0.85625
29429,20180317,Ireland,mobile_web,organic,others,5,1,0.2
29430,20180317,Ireland,mobile_web,referral,homepage,7,2,0.2857142857142857
29431,20180317,Ireland,windows,affiliate,homepage,5,5,1.0
29432,20180317,Ireland,windows,b2b,homepage,1,1,1.0
29433,20180317,Ireland,windows,cpc,homepage,10,8,0.8
29434,20180317,Ireland,windows,direct,homepage,20,12,0.6
29435,20180317,Ireland,windows,display,homepage,1,1,1.0
29436,20180317,Ireland,windows,email,homepage,1,1,1.0
29437,20180317,Ireland,windows,organic,homepage,41,35,0.8536585365853658
29438,20180317,Ireland,windows,organic,landingpage,58,56,0.9655172413793104
29439,20180317,Ireland,windows,organic,others,1,1,1.0
29440,20180317,Ireland,windows,referral,homepage,6,4,0.6666666666666666
29441,20180317,Ireland,windows,referral,landingpage,1,0,0.0
29442,20180317,Israel,mobile_web,affiliate,homepage,7,3,0.42857142857142855
29443,20180317,Israel,mobile_web,b2b,homepage,2,1,0.5
29444,20180317,Israel,mobile_web,cpc,homepage,53,30,0.5660377358490566
29445,20180317,Israel,mobile_web,cpc,landingpage,1,0,0.0
29446,20180317,Israel,mobile_web,direct,homepage,25,17,0.68
29447,20180317,Israel,mobile_web,direct,landingpage,2,2,1.0
29448,20180317,Israel,mobile_web,direct,others,1,0,0.0
29449,20180317,Israel,mobile_web,email,homepage,2,2,1.0
29450,20180317,Israel,mobile_web,organic,homepage,74,59,0.7972972972972973
29451,20180317,Israel,mobile_web,organic,landingpage,23,21,0.9130434782608695
29452,20180317,Israel,mobile_web,referral,homepage,5,3,0.6
29453,20180317,Israel,mobile_web,social,homepage,3,0,0.0
29454,20180317,Israel,windows,affiliate,homepage,18,14,0.7777777777777778
29455,20180317,Israel,windows,b2b,homepage,1,0,0.0
29456,20180317,Israel,windows,cpc,homepage,62,48,0.7741935483870968
29457,20180317,Israel,windows,direct,homepage,35,31,0.8857142857142857
29458,20180317,Israel,windows,direct,landingpage,2,1,0.5
29459,20180317,Israel,windows,display,homepage,2,2,1.0
29460,20180317,Israel,windows,email,homepage,7,5,0.7142857142857143
29461,20180317,Israel,windows,organic,homepage,103,86,0.8349514563106796
29462,20180317,Israel,windows,organic,landingpage,32,28,0.875
29463,20180317,Israel,windows,organic,others,1,0,0.0
29464,20180317,Israel,windows,referral,homepage,11,9,0.8181818181818182
29465,20180317,Italy,mobile_web,affiliate,homepage,464,53,0.11422413793103449
29466,20180317,Italy,mobile_web,affiliate,landingpage,1,1,1.0
29467,20180317,Italy,mobile_web,affiliate,others,1,0,0.0
29468,20180317,Italy,mobile_web,b2b,homepage,3,1,0.3333333333333333
29469,20180317,Italy,mobile_web,b2bwidgets,homepage,1,1,1.0
29470,20180317,Italy,mobile_web,cpc,homepage,180,116,0.6444444444444445
29471,20180317,Italy,mobile_web,cpc,landingpage,44,27,0.6136363636363636
29472,20180317,Italy,mobile_web,cpc,others,2,2,1.0
29473,20180317,Italy,mobile_web,direct,homepage,177,121,0.6836158192090396
29474,20180317,Italy,mobile_web,direct,landingpage,28,21,0.75
29475,20180317,Italy,mobile_web,direct,others,2,1,0.5
29476,20180317,Italy,mobile_web,display,homepage,8,5,0.625
29477,20180317,Italy,mobile_web,email,homepage,16,9,0.5625
29478,20180317,Italy,mobile_web,organic,homepage,539,414,0.7680890538033395
29479,20180317,Italy,mobile_web,organic,landingpage,295,238,0.8067796610169492
29480,20180317,Italy,mobile_web,organic,others,5,1,0.2
29481,20180317,Italy,mobile_web,ppc,homepage,7,6,0.8571428571428571
29482,20180317,Italy,mobile_web,ppc,landingpage,1,1,1.0
